INTERSECTION_ID,COUNTY,INTERSECTION_GEO,RELATION_TO_CURVE,DIST_TO_CURVE,DIST_TO_INT,INTERSECTION_TYPE,INTERSECTION_SHAPE,INTERSECTION_LEG,INTERSECTION_ANGLE,MAJ_AADT_2015RCI,MIN_AADT_2015RCI,MAX_FUNCLASS,MIN_FUNCLASS,MAX_SPEEDCAT,MIN_SPEEDCAT,MAX_LANECAT,MIN_LANECAT,IF_INTERSECT_ONSYSRD,CRASH_HE_SE,CRASH_HE_SE_TYPE_ANGLE
78362,GADSDEN,1,on curve,0,68.689946,3wayT,T,3,90,1700,1700,5,4,5,3,1,1,N,0,0
78434,HOLMES,1,on curve,0,603.658875,3wayY,Y,3,80.9,1900,1900,5,5,5,5,1,1,N,0,0
78438,GADSDEN,1,have dist,13.308357,124.284033,4wayX,X,4,82,800,800,5,5,6,5,1,1,N,1,0
78447,GADSDEN,1,on curve,0,214.386584,3wayY,Y,3,82.9,1900,1900,5,4,5,4,1,1,N,0,0
78450,COLUMBIA,1,have dist,92.772838,62.959544,3wayT,T,3,90,1000,1000,5,4,5,4,1,1,N,0,0
78464,CALHOUN,1,have dist,47.50216,334.417901,4wayX,X,4,84.4,0,0,5,5,5,5,1,1,N,0,0
78473,JACKSON,1,have dist,268.656854,1244.053996,4wayX,X,4,80.6,600,600,5,5,5,5,1,1,N,0,0
78487,MADISON,1,on curve,0,998.801386,3wayY,Y,3,77,550,550,5,4,5,4,1,1,N,0,0
78497,HAMILTON,1,have dist,78.133879,84.151458,4wayCross,Cross,4,90,200,200,5,5,6,6,1,1,N,0,0
78533,HAMILTON,1,on curve,0,829.36179,4wayO,O,4,73.8,200,200,5,4,5,3,1,1,N,0,0
78541,GADSDEN,1,have dist,750.328385,805.718033,3wayT,T,3,90,0,0,5,4,5,4,1,1,N,0,0
78584,GADSDEN,1,have dist,583.03613,853.063744,3wayY,Y,3,67.6,0,0,5,5,5,5,1,1,N,0,0
78733,DIXIE,1,on curve,0,67.540671,3wayT,T,3,90,450,450,5,5,5,5,1,1,N,0,0
79096,TAYLOR,1,have dist,98.859925,1058.99712,3wayY,Y,3,74.7,750,750,5,5,5,5,1,1,N,0,0
79099,WAKULLA,1,have dist,1244.743352,281.745991,3wayT,T,3,90,450,450,5,5,5,5,1,1,N,0,0
79106,COLUMBIA,1,have dist,375.777439,58.666604,3wayT,T,3,90,6000,6000,5,4,6,4,1,1,N,1,1
79143,BAKER,1,on curve,0,477.466236,4wayO,O,4,51.3,250,250,5,4,5,3,1,1,N,0,0
79693,LEVY,1,on curve,0,1153.163105,3wayY,Y,3,81.3,150,150,5,4,5,3,1,1,N,0,0
80841,GADSDEN,1,have dist,1423.754609,377.954807,3wayY,Y,3,39.1,0,0,5,4,5,3,1,1,N,0,0
80864,JEFFERSON,1,on curve,0,86.928073,3wayY,Y,3,19,600,600,5,4,5,5,1,1,N,0,0
80871,BAKER,1,on curve,0,390.567175,4wayO,O,4,83.8,1600,1600,5,4,5,3,1,1,N,0,0
80905,UNION,1,on curve,0,142.808579,3wayY,Y,3,76.2,600,600,5,4,5,3,1,1,N,1,0
80909,HAMILTON,1,have dist,347.72863,256.961707,3wayY,Y,3,82.4,600,600,5,4,5,3,1,1,N,0,0
81158,HARDEE,1,on curve,0,108.009081,3wayY,Y,3,77.4,2400,2400,5,4,6,5,1,1,N,0,0
81217,BRADFORD,1,on curve,0,249.286877,3wayY,Y,3,50.9,700,700,5,5,5,5,1,1,N,0,0
81225,DIXIE,1,on curve,0,916.057008,4wayX,X,4,84.5,3200,3200,5,4,5,3,1,1,N,0,0
81308,HOLMES,1,have dist,314.799383,112.483778,3wayY,Y,3,69.8,0,0,5,5,5,5,1,1,N,0,0
81314,COLUMBIA,1,have dist,70.744709,174.466977,3wayY,Y,3,83.4,1200,1200,5,4,5,4,1,1,N,0,0
81320,MADISON,1,have dist,150.751103,800.073137,3wayY,Y,3,79.6,1100,900,4,4,5,4,1,1,N,0,0
81329,CALHOUN,1,have dist,395.375574,454.759759,3wayY,Y,3,57.6,900,900,5,4,5,3,1,1,N,0,0
81330,MADISON,1,on curve,0,135.410681,3wayY,Y,3,33.6,550,550,5,4,5,3,1,1,N,0,0
81340,GADSDEN,1,on curve,0,460.851771,3wayY,Y,3,81.2,2400,2400,5,4,5,4,1,1,N,0,0
81341,HOLMES,1,have dist,684.092702,321.430518,3wayY,Y,3,76.3,2600,1100,5,4,5,3,1,1,N,0,0
81359,HARDEE,1,have dist,341.96831,366.472281,3wayT,T,3,90,500,500,5,5,5,5,1,1,N,0,0
81399,WAKULLA,1,have dist,839.160789,1762.460517,3wayY,Y,3,78.2,2800,2800,5,5,5,5,1,1,N,0,0
81415,DIXIE,1,have dist,378.927186,198.902711,3wayT,T,3,90,300,300,5,5,5,5,1,1,N,0,0
81417,LAFAYETTE,1,on curve,0,118.20713,3wayY,Y,3,27.6,350,350,5,4,5,3,1,1,N,0,0
81435,CALHOUN,1,on curve,0,848.262816,3wayY,Y,3,83.3,1400,1400,5,4,5,3,1,1,N,0,0
81463,MADISON,1,have dist,941.800798,1386.851108,3wayY,Y,3,55.9,700,700,5,4,5,4,1,1,N,0,0
81944,GILCHRIST,1,have dist,387.097133,449.019518,3wayY,Y,3,71.8,2000,2000,5,4,5,5,1,1,N,0,0
82071,BAKER,1,on curve,0,604.993692,3wayY,Y,3,79.5,300,300,5,4,5,3,1,1,N,0,0
82154,HOLMES,1,on curve,0,699.138352,3wayY,Y,3,70.8,450,450,5,4,5,4,1,1,N,0,0
82183,HAMILTON,1,have dist,185.877703,92.111342,3wayY,Y,3,68.5,850,850,5,4,5,3,1,1,N,0,0
82233,BRADFORD,1,have dist,403.744142,138.79596,4wayO,O,4,74.9,0,0,5,4,5,5,1,1,N,0,0
82256,CALHOUN,1,have dist,280.578814,302.487784,3wayY,Y,3,83.5,750,750,5,4,5,3,1,1,N,0,0
82306,TAYLOR,1,on curve,0,148.496542,3wayY,Y,3,55.2,100,100,5,4,6,5,1,1,N,0,0
82437,BAKER,1,have dist,332.35326,618.722451,3wayY,Y,3,71.7,1400,1400,5,4,5,5,1,1,N,0,0
82445,HARDEE,1,have dist,1393.388158,2425.671263,3wayY,Y,3,66.7,500,500,5,5,5,5,1,1,N,0,0
82468,LIBERTY,1,have dist,74.740943,10.933354,3wayY,Y,3,76.4,250,250,5,4,5,4,1,1,N,0,0
82480,BAKER,1,on curve,0,216.245883,3wayT,T,3,90,2600,2600,5,3,5,3,1,1,N,0,0
82522,HOLMES,1,on curve,0,183.147717,3wayY,Y,3,72,2200,2200,5,4,5,3,1,1,N,0,0
82538,LEVY,1,have dist,2892.550042,3037.822088,3wayY,Y,3,65,1800,1800,5,4,5,4,1,1,N,0,0
82559,UNION,1,have dist,50.198349,199.721866,3wayT,T,3,90,450,450,5,4,5,4,1,1,N,0,0
82593,SUWANNEE,1,have dist,313.088479,319.872368,3wayY,Y,3,41.2,1500,1500,5,4,5,3,1,1,N,0,0
82594,FRANKLIN,1,on curve,0,195.057549,3wayY,Y,3,74.2,1100,250,5,5,5,5,1,1,N,0,0
82627,COLUMBIA,1,on curve,0,32.370766,3wayY,Y,3,66.2,55000,55000,5,4,5,5,1,1,N,2,1
82647,BRADFORD,1,on curve,0,968.24534,3wayY,Y,3,90.5,1700,1100,4,4,3,3,1,1,N,0,0
82648,MADISON,1,on curve,0,57.885745,3wayY,Y,3,76,2100,2100,5,4,6,6,1,1,N,0,0
82677,LAFAYETTE,1,on curve,0,205.95231,3wayY,Y,3,80.3,350,350,5,4,5,3,1,1,N,0,0
82689,BRADFORD,1,on curve,0,21.095258,3wayY,Y,3,63.4,22000,22000,5,4,5,5,1,1,N,1,1
82758,JACKSON,1,have dist,640.145577,937.162714,3wayY,Y,3,84.8,2000,2000,5,4,5,3,1,1,N,0,0
83324,JACKSON,1,on curve,0,186.352767,3wayY,Y,3,70.8,600,600,5,5,5,5,1,1,N,0,0
83329,JACKSON,1,have dist,463.759508,793.048826,3wayY,Y,3,70,1900,1900,5,4,5,3,1,1,N,2,0
83466,DIXIE,1,have dist,100.575615,125.065805,3wayY,Y,3,78.9,1400,1400,5,5,5,5,1,1,N,0,0
83498,DIXIE,1,have dist,22.036725,826.209084,3wayY,Y,3,79.7,700,700,5,4,5,3,1,1,N,0,0
83592,GULF,1,on curve,0,37.643009,3wayT,T,3,90,0,0,5,5,5,5,1,1,N,0,0
83999,HENDRY,1,on curve,0,322.505918,3wayT,T,3,90,1000,1000,5,4,5,3,1,1,N,0,0
84005,HENDRY,1,have dist,4537.916612,1636.337036,3wayT,T,3,90,650,650,5,4,5,3,1,1,N,0,0
84009,BAKER,1,have dist,725.604742,34.459994,3wayY,Y,3,79.9,2600,2600,5,3,5,3,1,1,N,0,0
84070,UNION,1,on curve,0,269.958619,3wayY,Y,3,86.7,0,0,5,5,5,5,1,1,N,0,0
84078,UNION,1,on curve,0,126.189016,4wayX,X,4,83.7,550,550,5,4,5,3,1,1,N,0,0
84170,DESOTO,1,on curve,0,406.395311,3wayY,Y,3,44.3,300,300,5,5,5,5,1,1,N,0,0
84202,HOLMES,1,have dist,252.193865,793.029111,3wayY,Y,3,83.7,1300,1300,5,4,5,4,1,1,N,0,0
84264,JEFFERSON,1,on curve,0,870.786508,3wayY,Y,3,31.4,550,550,5,5,5,5,1,1,N,0,0
84298,CALHOUN,1,on curve,0,81.462255,3wayY,Y,3,73.2,450,450,5,4,5,3,1,1,N,0,0
84327,BRADFORD,1,have dist,235.919373,357.155652,3wayY,Y,3,70.6,1200,1200,5,4,5,4,1,1,N,0,0
84358,COLUMBIA,1,on curve,0,202.275999,3wayY,Y,3,84,1100,1100,5,4,5,3,1,1,N,1,0
84380,COLUMBIA,1,on curve,0,410.758104,3wayY,Y,3,84.1,1500,1500,5,5,5,5,1,1,N,0,0
84396,COLUMBIA,1,on curve,0,832.094094,4wayX,X,4,62.8,1100,1100,5,4,5,3,1,1,N,0,0
88215,HARDEE,1,have dist,3402.5393,1631.245572,4wayCross,Cross,4,90,750,750,5,4,5,3,1,1,N,0,0
88243,FRANKLIN,1,on curve,0,94.35919,4wayO,O,4,27.5,2200,2200,5,5,6,5,1,1,N,0,0
88259,JACKSON,1,have dist,217.567654,104.294975,4wayCross,Cross,4,90,2300,1000,5,5,5,5,1,1,N,1,0
91285,GLADES,1,have dist,186.746852,285.068653,3wayY,Y,3,31.8,3000,3000,5,4,5,3,1,1,Y,1,0
93488,GULF,1,on curve,0,170.138094,3wayY,Y,3,67.5,1100,1100,5,4,7,4,1,1,N,0,0
94144,UNION,1,on curve,0,72.48835,4wayCross,Cross,4,90,450,450,5,4,6,6,1,1,N,1,0
94176,UNION,1,have dist,45.980332,242.082197,3wayT,T,3,90,450,450,5,4,5,4,1,1,N,0,0
94219,BRADFORD,1,on curve,0,25.288797,3wayY,Y,3,85.9,450,450,5,5,5,5,1,1,N,3,0
94220,BRADFORD,1,on curve,0,137.325974,3wayT,T,3,90,22000,22000,5,4,5,5,1,1,N,0,0
94231,BAKER,1,have dist,478.406992,202.791136,3wayY,Y,3,75.4,1800,1800,5,4,5,3,1,1,N,0,0
94243,BRADFORD,1,have dist,525.535289,184.917361,3wayY,Y,3,61.8,3400,3400,5,4,5,3,1,1,N,0,0
94252,BRADFORD,1,have dist,421.297207,958.771024,4wayX,X,4,81.8,2400,2400,5,4,5,3,1,1,N,0,0
94277,BRADFORD,1,have dist,195.82494,180.036718,3wayY,Y,3,81.8,80,80,5,4,5,5,1,1,N,0,0
94396,FRANKLIN,1,on curve,0,84.487805,3wayT,T,3,90,1700,1700,5,4,6,5,1,1,N,0,0
94414,LEVY,1,have dist,316.465114,93.314964,3wayT,T,3,90,1800,1800,5,4,5,3,1,1,N,0,0
94419,CALHOUN,1,on curve,0,328.22478,3wayY,Y,3,70.3,750,750,5,4,5,3,1,1,N,0,0
94423,JACKSON,1,on curve,0,284.80716,3wayT,T,3,90,1800,1800,5,4,5,3,1,1,N,0,0
94452,COLUMBIA,1,have dist,91.116591,121.19661,3wayT,T,3,90,24000,24000,5,5,5,5,1,1,N,0,0
94470,JEFFERSON,1,on curve,0,209.348918,3wayT,T,3,90,3000,800,5,4,3,3,1,1,N,0,0
94490,HAMILTON,1,have dist,312.358892,670.215753,3wayY,Y,3,79.7,1550,1550,5,4,5,3,1,1,N,0,0
94506,JACKSON,1,have dist,336.897765,638.515327,4wayX,X,4,67.5,600,600,5,5,5,5,1,1,N,1,1
94526,WAKULLA,1,on curve,0,95.414635,3wayY,Y,3,73.2,750,750,5,4,5,5,1,1,N,0,0
94552,JEFFERSON,1,on curve,0,376.112143,3wayY,Y,3,79.9,800,800,5,4,5,4,1,1,N,0,0
94559,BAKER,1,on curve,0,58.751402,3wayY,Y,3,48.2,350,350,5,4,5,5,1,1,N,0,0
94565,JEFFERSON,1,have dist,845.184748,92.664844,3wayY,Y,3,47.4,1800,1800,5,4,5,3,1,1,N,0,0
94567,BAKER,1,on curve,0,134.305375,3wayY,Y,3,84.8,5300,5300,5,4,6,5,1,1,N,1,0
94568,BAKER,1,on curve,0,174.658989,3wayT,T,3,90,400,400,5,4,5,4,1,1,N,0,0
94569,HAMILTON,1,on curve,0,645.409075,3wayY,Y,3,75,850,850,5,4,5,3,1,1,N,0,0
94621,WASHINGTON,1,on curve,0,83.353163,4wayCross,Cross,4,90,5187,1100,4,4,5,4,2,1,Y,3,2
94649,TAYLOR,1,have dist,169.641593,328.955255,3wayT,T,3,90,3300,3300,5,4,5,3,1,1,N,0,0
94650,TAYLOR,1,on curve,0,15.223643,3wayY,Y,3,26.2,3300,3300,5,4,5,3,1,1,N,1,0
94651,TAYLOR,1,on curve,0,69.767224,3wayY,Y,3,71,2100,2100,5,4,6,5,1,1,N,0,0
94660,HAMILTON,1,on curve,0,289.879985,3wayY,Y,3,78.4,1000,1000,5,4,5,3,1,1,N,0,0
94702,HOLMES,1,on curve,0,169.334739,3wayY,Y,3,43.3,2600,2600,5,4,6,3,1,1,N,0,0
94704,LIBERTY,1,have dist,10.941157,1298.44581,3wayY,Y,3,76.7,250,250,5,5,5,5,1,1,N,0,0
94719,TAYLOR,1,have dist,1084.427189,258.829492,3wayT,T,3,90,1000,1000,5,5,5,5,1,1,N,0,0
94721,JACKSON,1,on curve,0,211.116266,3wayY,Y,3,56.8,600,600,5,5,5,5,1,1,N,0,0
94767,MADISON,1,on curve,0,70.990987,4wayCross,Cross,4,90,3500,3500,5,5,6,5,1,1,N,0,0
94812,LEVY,1,have dist,5.872989,234.761898,3wayY,Y,3,79.7,1800,1800,5,4,5,5,1,1,N,0,0
95062,GADSDEN,1,have dist,66.690494,259.754804,3wayT,T,3,90,350,350,5,4,5,4,1,1,N,2,0
95072,LIBERTY,1,have dist,278.495719,12.802086,3wayY,Y,3,78.8,2300,2300,5,4,6,4,1,1,N,1,0
95098,MADISON,1,on curve,0,19.209348,3wayY,Y,3,46.1,800,800,5,4,5,3,1,1,N,0,0
95137,CALHOUN,1,have dist,260.767807,458.072599,3wayY,Y,3,74.1,650,650,5,4,5,3,1,1,N,0,0
95139,GADSDEN,1,have dist,105.582317,718.901107,3wayY,Y,3,65.1,0,0,5,4,5,4,1,1,N,0,0
95169,COLUMBIA,1,on curve,0,98.119551,3wayY,Y,3,60.1,3500,3500,5,4,5,4,1,1,N,2,0
95219,SUWANNEE,1,on curve,0,467.411526,3wayY,Y,3,81.5,700,700,5,4,5,3,1,1,N,0,0
95348,SUWANNEE,1,on curve,0,72.457051,3wayY,Y,3,83.4,1000,1000,5,4,5,5,1,1,N,0,0
95350,GADSDEN,1,on curve,0,76.751496,3wayY,Y,3,84.1,2600,2600,5,3,5,4,1,1,N,0,0
95355,SUWANNEE,1,have dist,250.322428,415.275062,3wayY,Y,3,84.1,700,700,5,4,5,3,1,1,N,0,0
95415,DESOTO,1,have dist,808.004255,398.592756,3wayT,T,3,90,300,300,5,5,5,5,1,1,N,0,0
95521,JACKSON,1,have dist,434.955212,274.662409,3wayY,Y,3,75.1,2000,2000,5,4,5,3,1,1,N,0,0
95523,JACKSON,1,have dist,116.036123,317.606168,3wayY,Y,3,63.3,2600,2600,5,4,5,3,1,1,N,0,0
95529,GADSDEN,1,on curve,0,189.227763,3wayY,Y,3,85,1700,1700,5,4,5,3,1,1,N,0,0
95585,GADSDEN,1,have dist,484.459714,5.750272,3wayT,T,3,90,2700,2700,5,4,5,4,1,1,N,1,0
95597,GADSDEN,1,have dist,104.054627,287.501973,3wayY,Y,3,76.3,1300,1300,5,5,5,5,1,1,N,0,0
95622,GADSDEN,1,on curve,0,87.121662,3wayY,Y,3,55,3400,3400,5,4,6,6,1,1,N,0,0
95980,BRADFORD,1,have dist,197.626356,47.285881,3wayT,T,3,90,850,850,5,4,6,6,1,1,N,0,0
96098,BAKER,1,have dist,355.277012,272.886157,4wayX,X,4,69.2,250,250,5,4,5,3,1,1,N,0,0
96139,LAFAYETTE,1,on curve,0,38.119706,4wayK,K,4,32.6,550,550,5,4,6,6,1,1,N,0,0
96141,COLUMBIA,1,on curve,0,61.34671,3wayT,T,3,90,2200,2200,5,4,6,6,1,1,N,0,0
97856,BAKER,1,on curve,0,115.475073,3wayT,T,3,90,1800,1800,5,4,5,5,1,1,N,0,0
97865,HARDEE,1,on curve,0,31.83157,3wayY,Y,3,83.1,5100,600,4,3,4,3,1,1,Y,1,0
97874,SUWANNEE,1,on curve,0,1025.403489,3wayT,T,3,90,700,700,5,4,5,3,1,1,N,0,0
97882,LIBERTY,1,on curve,0,12.382629,3wayT,T,3,90,250,250,5,4,6,4,1,1,N,0,0
97902,GADSDEN,1,on curve,0,120.324567,3wayT,T,3,90,1700,1700,5,4,5,3,1,1,N,0,0
97905,FRANKLIN,1,on curve,0,146.794458,3wayY,Y,3,78,1700,1700,5,4,6,5,1,1,N,0,0
98179,GULF,1,on curve,0,38.349427,3wayT,T,3,90,700,700,5,4,5,4,1,1,N,0,0
98197,HAMILTON,1,have dist,152.284616,366.926596,3wayY,Y,3,66.2,1000,1000,5,4,5,3,1,1,N,0,0
98202,MADISON,1,on curve,0,672.42198,3wayY,Y,3,69.7,900,900,5,4,5,5,1,1,N,0,0
98206,SUWANNEE,1,have dist,130.010295,84.403321,3wayT,T,3,90,1000,1000,5,4,5,5,1,1,N,0,0
98276,BAKER,1,on curve,0,220.277442,3wayY,Y,3,76.1,1800,1800,5,4,5,3,1,1,N,0,0
98277,MADISON,1,on curve,0,326.948235,3wayY,Y,3,39.8,1100,1100,5,4,5,4,1,1,N,0,0
98295,WASHINGTON,1,have dist,321.631869,239.703942,3wayT,T,3,90,2700,2700,5,4,5,3,1,1,N,0,0
98298,LAFAYETTE,1,on curve,0,606.712938,3wayT,T,3,90,350,200,5,4,5,3,1,1,N,0,0
98302,HARDEE,1,on curve,0,391.214827,3wayY,Y,3,44.7,300,300,4,4,5,4,1,1,N,1,0
98303,BAKER,1,on curve,0,138.471585,3wayY,Y,3,66.8,400,400,5,4,5,4,1,1,N,0,0
98312,MADISON,1,on curve,0,1275.513523,3wayY,Y,3,79.7,150,150,5,4,5,4,1,1,N,0,0
98398,CALHOUN,1,on curve,0,331.13915,3wayY,Y,3,84.8,750,750,5,4,5,3,1,1,N,0,0
98437,FRANKLIN,1,have dist,144.298693,365.061868,3wayT,T,3,90,0,0,5,5,6,5,1,1,N,0,0
98447,LAFAYETTE,1,have dist,368.884617,143.212293,3wayY,Y,3,77.5,0,0,5,5,5,5,1,1,N,0,0
98459,DIXIE,1,on curve,0,100.963182,3wayY,Y,3,24.6,900,900,5,5,5,5,1,1,N,2,1
98549,HOLMES,1,on curve,0,1405.083053,4wayO,O,4,58.2,750,750,5,5,5,5,1,1,N,0,0
98552,FRANKLIN,1,on curve,0,85.583503,3wayT,T,3,90,0,0,5,5,6,5,1,1,N,0,0
98553,COLUMBIA,1,have dist,156.191348,475.943052,3wayY,Y,3,67.1,1100,1100,5,4,5,3,1,1,N,0,0
98830,WASHINGTON,1,have dist,65.248302,202.586678,3wayT,T,3,90,1500,1500,5,5,5,5,1,1,N,0,0
98899,JACKSON,1,on curve,0,355.087619,3wayY,Y,3,85.7,550,550,5,4,5,3,1,1,N,0,0
98903,COLUMBIA,1,have dist,402.275573,421.230804,3wayY,Y,3,87.2,1100,1100,5,4,5,3,1,1,N,0,0
98913,DIXIE,1,have dist,851.925146,706.051389,3wayY,Y,3,84.9,3200,3200,5,4,5,3,1,1,N,0,0
98951,LAFAYETTE,1,have dist,434.131921,809.927221,3wayT,T,3,90,350,350,5,4,5,3,1,1,N,0,0
99111,DIXIE,1,have dist,125.967736,224.243498,3wayY,Y,3,62.3,900,900,5,5,5,5,1,1,N,0,0
99205,GLADES,1,have dist,41.664256,56.386495,4wayO,O,4,64.8,0,0,5,5,5,5,1,1,N,0,0
99242,LEVY,1,on curve,0,466.20183,4wayX,X,4,61.5,1800,1800,5,4,5,3,1,1,N,0,0
99247,HOLMES,1,on curve,0,161.810445,3wayY,Y,3,68.7,350,350,5,4,5,4,1,1,N,0,0
99248,HOLMES,1,have dist,296.120809,332.344743,3wayY,Y,3,73.9,500,500,5,3,5,4,1,1,N,0,0
99254,HOLMES,1,have dist,1513.52515,19.881224,3wayY,Y,3,79.8,300,300,5,5,5,5,1,1,N,0,0
99296,HOLMES,1,on curve,0,98.542292,3wayY,Y,3,65.9,550,550,5,5,5,5,1,1,N,0,0
99308,HOLMES,1,on curve,0,73.515326,3wayY,Y,3,67.1,900,900,5,5,6,5,1,1,N,0,0
99378,JACKSON,1,have dist,110.12943,129.102184,3wayT,T,3,90,0,0,5,4,5,4,1,1,N,0,0
99413,TAYLOR,1,on curve,0,305.473111,3wayY,Y,3,80,100,100,5,5,5,5,1,1,N,0,0
99464,LIBERTY,1,have dist,285.146126,776.671836,3wayT,T,3,90,500,500,5,4,5,5,1,1,N,0,0
99485,LAFAYETTE,1,on curve,0,744.346704,3wayY,Y,3,88,90,90,5,5,5,5,1,1,N,0,0
99486,HENDRY,1,have dist,318.764114,3298.618978,3wayT,T,3,90,600,600,5,4,5,3,1,1,N,0,0
99501,HOLMES,1,have dist,392.322143,417.702288,3wayT,T,3,90,700,700,5,5,5,5,1,1,N,0,0
99521,HOLMES,1,on curve,0,183.147717,3wayY,Y,3,59.5,2200,2200,5,4,5,3,1,1,N,0,0
99567,UNION,1,on curve,0,640.12265,3wayY,Y,3,69,0,0,5,5,5,5,1,1,N,0,0
99618,COLUMBIA,1,have dist,100.770192,84.490544,3wayT,T,3,90,3700,3700,5,4,5,4,1,1,N,1,0
99633,COLUMBIA,1,on curve,0,9.989397,3wayY,Y,3,84.3,700,700,5,4,5,4,1,1,N,0,0
99658,GADSDEN,1,on curve,0,85.731666,3wayY,Y,3,36.6,1100,1100,5,4,5,4,1,1,N,0,0
99679,WAKULLA,1,have dist,1349.814339,216.679516,3wayY,Y,3,74.9,700,700,5,5,5,5,1,1,N,0,0
99696,BRADFORD,1,have dist,69.181761,245.257503,3wayT,T,3,90,0,0,5,4,5,5,1,1,N,0,0
99842,COLUMBIA,1,have dist,141.548538,416.315141,3wayY,Y,3,80.7,950,950,5,4,5,4,1,1,N,0,0
100366,GULF,1,have dist,182.164894,96.574349,3wayY,Y,3,76.7,0,0,5,5,6,5,1,1,N,0,0
100497,DIXIE,1,have dist,571.947112,101.929931,3wayY,Y,3,78.9,700,700,5,4,5,3,1,1,N,0,0
101038,LIBERTY,1,have dist,6.432939,19.936669,3wayY,Y,3,61.8,0,0,5,5,5,5,1,1,N,0,0
101042,HAMILTON,1,on curve,0,2745.035583,3wayY,Y,3,79.6,0,0,5,4,5,4,1,1,N,0,0
101077,UNION,1,on curve,0,337.829343,3wayY,Y,3,82.2,250,250,5,4,5,4,1,1,N,0,0
101111,MADISON,1,on curve,0,62.635944,3wayT,T,3,90,0,0,5,5,5,5,1,1,N,0,0
101115,UNION,1,have dist,103.557916,453.098701,3wayY,Y,3,75.7,450,450,5,4,5,3,1,1,N,3,0
101219,OKEECHOBEE,1,have dist,380.064686,778.872244,3wayT,T,3,90,1050,1050,5,4,5,3,1,1,N,0,0
101225,HOLMES,1,on curve,0,154.939857,3wayT,T,3,90,1800,1800,5,4,5,3,1,1,N,0,0
101256,HOLMES,1,have dist,403.898447,921.867008,3wayT,T,3,90,1100,1100,5,5,5,5,1,1,N,0,0
101278,HARDEE,1,have dist,365.00495,391.214827,3wayT,T,3,90,300,300,5,4,5,4,1,1,N,0,0
101303,JEFFERSON,1,on curve,0,78.718694,3wayY,Y,3,76.8,1600,1600,5,4,6,4,1,1,N,0,0
101311,JEFFERSON,1,on curve,0,170.098641,3wayT,T,3,90,950,950,5,4,6,5,1,1,N,0,0
101323,JEFFERSON,1,on curve,0,966.008001,3wayY,Y,3,73.5,550,550,5,5,5,5,1,1,N,0,0
101342,LEVY,1,have dist,1134.350956,821.179692,3wayY,Y,3,58.9,3300,3300,5,4,5,3,2,1,N,0,0
101346,LEVY,1,have dist,388.516243,821.222901,3wayT,T,3,90,2100,2100,5,4,5,4,1,1,N,1,0
101357,CALHOUN,1,have dist,115.495128,219.770588,3wayT,T,3,90,750,750,5,4,5,3,1,1,N,0,0
101361,CALHOUN,1,have dist,358.255536,113.802332,3wayY,Y,3,78.9,1300,1300,5,4,5,3,1,1,N,0,0
101375,LEVY,1,have dist,832.274641,956.258144,3wayY,Y,3,80.1,200,200,5,5,5,5,1,1,N,0,0
101389,BRADFORD,1,have dist,20.577533,42.416114,3wayY,Y,3,58.1,3400,3400,5,4,5,3,1,1,N,0,0
101396,WASHINGTON,1,have dist,776.85096,30.671506,3wayY,Y,3,81,1100,1100,5,4,5,3,1,1,N,0,0
101405,BRADFORD,1,have dist,78.968647,82.730641,3wayY,Y,3,74.9,850,850,5,4,5,4,1,1,N,1,0
101414,BRADFORD,1,on curve,0,188.160457,3wayY,Y,3,79.2,2500,2500,5,4,5,3,1,1,N,0,0
101454,COLUMBIA,1,have dist,143.534762,176.031697,3wayT,T,3,90,6000,6000,5,5,5,5,1,1,N,3,0
101459,WAKULLA,1,have dist,353.379039,969.847364,4wayO,O,4,55.5,2800,2800,5,5,5,5,1,1,N,0,0
101571,GADSDEN,1,have dist,357.254494,1964.80572,3wayT,T,3,90,0,0,5,5,7,5,1,1,N,0,0
101583,COLUMBIA,1,on curve,0,214.602056,3wayY,Y,3,83.8,2800,2800,5,5,6,5,1,1,N,1,0
101596,JACKSON,1,have dist,553.799725,13.424627,3wayT,T,3,90,300,300,5,5,5,5,1,1,N,0,0
101597,GADSDEN,1,have dist,672.568865,809.358282,3wayY,Y,3,85.2,800,800,5,4,6,4,1,1,N,0,0
101599,GADSDEN,1,have dist,373.150483,708.794702,3wayY,Y,3,76,5000,5000,5,4,5,3,1,1,N,0,0
101715,LIBERTY,1,on curve,0,58.242224,3wayY,Y,3,87.5,400,400,5,4,5,5,1,1,N,1,0
105422,SUWANNEE,1,have dist,148.723395,56.336372,4wayX,X,4,84.9,1000,1000,5,4,5,5,1,1,N,2,2
105439,GULF,1,have dist,196.718559,58.959959,4wayCross,Cross,4,90,2100,2100,5,3,5,4,1,1,N,0,0
105446,JACKSON,1,have dist,369.66382,309.172999,3wayT,T,3,90,0,0,5,4,5,4,1,1,N,0,0
105447,JACKSON,1,have dist,25.31533,138.363556,4wayCross,Cross,4,90,6700,1300,5,3,5,4,1,1,Y,5,4
105454,MADISON,1,have dist,21.854045,2005.510916,3wayY,Y,3,70.4,550,550,5,4,5,3,1,1,N,0,0
111396,UNION,1,have dist,22.318134,555.614131,3wayY,Y,3,76.8,500,500,5,5,5,5,1,1,N,1,0
111432,BAKER,1,have dist,239.81582,202.791136,3wayY,Y,3,78.5,1800,1800,5,4,5,3,1,1,N,0,0
